source_id	docid	citedTitle	citedWork	citedAuthor	hot	year
WOS:000297491600011	87844330	Evaluation of pigeonpea (Cajanus cajan) germplasm for resistance to Fusarium wilt	Indian J. Agri. Sci.	"Okiror, M. A."	no	2002
WOS:000297491600011	426111011	NONE	SCIENCES	AHLAWAT IPS	no	2005
WOS:000297491600011	64162298	Impact of a new source of resistance to fusarium wilt in pigeonpea	JOURNAL OF PHYTOPATHOLOGY	"Gwata, ET"	yes	2006
WOS:000297491600011	59778025	Pigeon pea lines resistant to wilt in Kenya and Malawi	Int. Pigeon pea Newsl	"Reddy, M. V."	no	1990
WOS:000297491600011	426111051	NONE	LEGUME RES	PRASANTHI L	no	2009
WOS:000297491600011	338871610	NONE	FOOD SCI J	MISHRA S	no	2003
WOS:000207874000018	344731374	tarai regions of Uttaranchal. 	Indian Journal of Pulses Research	"Singh, V. K."	yes	2002
WOS:000207874000018	413408280	NONE	INT PIGEONPEA NEWSLE	TRIPATHI HP	no	1986
WOS:000207874000018	413408243	NONE	AICRP PIGEONPEA ANN	REDDY MM	no	2006
WOS:000207874000018	413408222	NONE	AICRP PIGEONPEA ANN	MAJUMDAR ND	no	2006
WOS:000207874000018	111086621	"RESPONSE OF PIGEONPEA (CAJANUS-CAJAN) TO ROW SPACING, NITROGEN AND PHOSPHORUS"	INDIAN JOURNAL OF AGRONOMY	"SARVAIYA, BG"	yes	1993
WOS:000178551000017	29197210	Note on phosphorus and cultivar enhancement of biological nitrogen fixation and productivity of maize/bean intercrops in Malawi	FIELD CROPS RESEARCH	"Snapp, S"	yes	1998
WOS:000178551000017	2351398	Applying farmer participatory research methods to planning agricultural research: experiences from eastern Africa.	Journal for Farming Systems Research-Extension	"Fischler, M."	yes	1996
WOS:000178551000017	27334676	Soil nutrient status of smallholder farms in Malawi	COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS	"Snapp, SS"	yes	1998
WOS:000178551000017	392890466	NONE	29 CORN FOOD NUTR PO	SAHN DE	no	1992
WOS:000178551000017	2904998	RETHINKING THE FARMERS ROLE IN PLANT-BREEDING - LOCAL BEAN EXPERTS AND ON-STATION SELECTION IN RWANDA	EXPERIMENTAL AGRICULTURE	"SPERLING, L"	yes	1993
WOS:000178551000017	29197501	Bean improvement for low soil fertility in Africa	Afr. Crop Sci. J.	"Wortmann, C.S."	no	1995
WOS:000178551000017	4058547	PHOSPHORUS UPTAKE BY PIGEON PEA AND ITS ROLE IN CROPPING SYSTEMS OF THE INDIAN SUBCONTINENT	SCIENCE	"AE, N"	yes	1990
WOS:000178551000017	8681425	AGRICULTURAL-RESEARCH FOR RESOURCE-POOR FARMERS - THE FARMER-1ST-AND-LAST MODEL	AGRICULTURAL ADMINISTRATION	"CHAMBERS, R"	yes	1985
WOS:000178551000017	429379710	NONE	MAL PART LIV ASS EX	*CARE INT	no	1998
WOS:000178551000017	17501226	Mother and baby trials: a novel trial design being tried out in Malawi	Target Newsletter of the Southern Africa Soil Fertility Network	"Snapp, S. S"	no	1999
WOS:000178551000017	29197450	Factors affecting compensation in intercropping when one component fails	TROPICAL AGRICULTURE	"Willey, RW"	yes	1997
WOS:000178551000017	29197174	NONE	PHOSPHORUS PLANT BIO	SNAPP SS	no	1998
WOS:000178551000017	2351882	"PARTICIPATIVE FARMER TESTING OF 4 LOW EXTERNAL INPUT TECHNOLOGIES, TO ADDRESS SOIL FERTILITY DECLINE IN MONO PROVINCE (BENIN)"	AGRICULTURAL SYSTEMS	"VERSTEEG, MN"	yes	1993
WOS:000178551000017	28830639	UNPACKING A TECHNICAL PACKAGE - FLEXIBLE MESSAGES FOR DYNAMIC SITUATIONS	EXPERIMENTAL AGRICULTURE	"OKALI, C"	yes	1994
WOS:000178551000017	15585138	Quantifying rice farmers' pest management decisions: beliefs and subjective norms in stem borer control	CROP PROTECTION	"Heong, KL"	yes	1999
WOS:000178551000017	27747844	NONE	AGR ECOSYST ENVIRON	SNAPP SS	no	1998
WOS:000178551000017	29197048	NONE	GENDER TECHN DEV	KOLLI DR	no	1997
WOS:000178551000017	16265850	Participatory action research and quantitative analysis for nutrient management in southern Mali. a fruitful marriage?	AGRICULTURE ECOSYSTEMS & ENVIRONMENT	"Defoer, T"	yes	1998
WOS:000178551000017	28830028	Rehabilitation of degraded grasslands in north Syria: Use of farmer participatory research to encourage the sowing of annual pasture legumes	EXPERIMENTAL AGRICULTURE	"Ghassali, F"	yes	1999
WOS:000178551000017	28319330	Farmer acceptability criteria in breeding cowpea	EXPERIMENTAL AGRICULTURE	"Kitch, LW"	yes	1998
WOS:000178551000017	29197041	Nitrogen balance and root behavior in four pigeonpea-based intercropping systems	FERTILIZER RESEARCH	"Katayama, K"	yes	1995
WOS:000178551000017	320649874	NONE	6 ICRISAT	AHMED MM	no	1997
WOS:000178551000017	403692434	NONE	IMPR PIG E SO AFR	*ICRISAT	no	1998
WOS:000178551000017	294206810	NONE	MANAGING AFRICAS SOI	KANYAMAPHIRI GY	no	2000
WOS:000178551000017	20030278	GENDERED SCIENCE - A CRITIQUE OF AGRICULTURAL-DEVELOPMENT	AMERICAN ANTHROPOLOGIST	"FERGUSON, AE"	yes	1994
WOS:000178551000017	15575696	Do farmer-participatory methods apply more to high potential areas than to marginal ones?	OUTLOOK ON AGRICULTURE	"Witcombe, JR"	yes	1999
WOS:000178551000017	403656783	NONE	12 ICRISAT AFR DEV B	*AFR DEV BANK	no	1999
WOS:000178551000017	29197423	NONE	P 4 REG GROUNDN WORK	SYAMASONTA MB	no	1990
WOS:000283279200012	338871480	NONE	NETW PROJ WILT CROPS	*IIPR	no	2008
WOS:000283279200012	338871576	NONE	THESIS CSJM U KANPUR	MISHRA S	no	2004
WOS:000283279200012	45568168	INFLUENCE OF WILT AT DIFFERENT GROWTH-STAGES ON YIELD LOSS IN PIGEONPEA	TROPICAL PEST MANAGEMENT	"KANNAIYAN, J"	yes	1981
WOS:000283279200012	338871496	NONE	PARIN STORM M PULS P	DHAR V	no	1999
WOS:000283279200012	338871610	NONE	FOOD SCI J	MISHRA S	no	2003
WOS:000283279200012	338871656	NONE	NONE	"Reddy, MV"	no	1996
WOS:000283279200012	338871465	NONE	ANN GROUP M AICRP PI	*AICRP	no	2009
WOS:000344010400020	65436032	Cryptic genetic variation is enriched for potential adaptations	GENETICS	"Masel, J"	yes	2006
WOS:000344010400020	351369025	Survival costs of reproduction in Drosophila	EXPERIMENTAL GERONTOLOGY	"Flatt, Thomas"	yes	2011
WOS:000344010400020	2036924	INCREASED GENETIC VARIANCE AFTER A POPULATION BOTTLENECK	TRENDS IN ECOLOGY & EVOLUTION	"CARSON, HL"	yes	1990
WOS:000344010400020	448942657	The Evolution of Fruit Tree Productivity: A Review	ECONOMIC BOTANY	"Goldschmidt, Eliezer E."	yes	2013
WOS:000344010400020	464233440	"Photosynthetic Responses in Annual Rye, Perennial Wheat, and Perennial Rye Subjected to Modest Source: Sink Ratio Changes"	CROP SCIENCE	"Jaikumar, Nikhil S."	yes	2014
WOS:000344010400020	461240920	Genome dynamics during experimental evolution	NATURE REVIEWS GENETICS	"Barrick, Jeffrey E."	yes	2013
WOS:000344010400020	256089478	Tracking footprints of maize domestication and evidence for a massive selective sweep on chromosome 10	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	"Tian, Feng"	yes	2009
WOS:000344010400020	274078951	Robustness: mechanisms and consequences	TRENDS IN GENETICS	"Masel, Joanna"	yes	2009
WOS:000344010400020	474161994	NONE	EVOL EDUC OUTREACH	PAVLICEV M	no	2012
WOS:000344010400020	465050125	Genotype-by-environment interaction and plasticity: exploring genomic responses of plants to the abiotic environment.	"Annual Review of Ecology, Evolution, and Systematics"	"Marais, D. L. des"	yes	2013
WOS:000344010400020	41538185	"Plant clonality, mutation, diplontic selection and mutational meltdown"	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY	"Klekowski, EJ"	yes	2003
WOS:000344010400020	478376526	Population subdivision with migration can facilitate evolution on rugged fi tness landscapes	arXiv:1308.0278v2v2 [q-bio. PE]	"BITBOL, A."	no	2013
WOS:000344010400020	2625841	DESTABILIZING SELECTION AS A FACTOR IN DOMESTICATION	JOURNAL OF HEREDITY	"BELYAEV, DK"	yes	1979
WOS:000344010400020	65348651	Epistasis and the release of genetic variation during long-term selection	NATURE GENETICS	"Carlborg, O"	yes	2006
WOS:000344010400020	228786	BEGINNINGS OF FRUIT GROWING IN OLD WORLD	SCIENCE	"ZOHARY, D"	yes	1975
WOS:000344010400020	652264	Adaptive inertia caused by hidden pleiotropic effects	THEORETICAL POPULATION BIOLOGY	"Baatz, M"	yes	1997
WOS:000344010400020	83304183	Robustness and evolvability: a paradox resolved	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	"Wagner, Andreas"	yes	2008
WOS:000344010400020	458322752	Rapid Speciation with Gene Flow Following the Formation of Mt. Etna	GENOME BIOLOGY AND EVOLUTION	"Osborne, Owen G."	yes	2013
WOS:000344010400020	2601256	Evaluation of experimental designs and spatial analyses in wheat breeding trials	THEORETICAL AND APPLIED GENETICS	"Qiao, CG"	yes	2000
WOS:000344010400020	430213061	"Growth, yield and seed composition of native Australian legumes with potential as grain crops"	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE	"Bell, Lindsay W."	yes	2012
WOS:000344010400020	31390713	Principles underlying genetic improvement for high and stable crop yield potential	FIELD CROPS RESEARCH	"Fasoula, VA"	yes	2002
WOS:000344010400020	17561109	PERENNIAL GRAIN DEVELOPMENT - PAST EFFORTS AND POTENTIAL FOR THE FUTURE	CRITICAL REVIEWS IN PLANT SCIENCES	"WAGONER, P"	yes	1990
WOS:000344010400020	3414533	Historical changes in harvest index and crop nitrogen accumulation	CROP SCIENCE	"Sinclair, TR"	yes	1998
WOS:000344010400020	429299449	Heritable genome-wide variation of gene expression and promoter methylation between wild and domesticated chickens	BMC GENOMICS	"Natt, Daniel"	yes	2012
WOS:000344010400020	291790411	Breeding and Cereal Yield Progress	CROP SCIENCE	"Fischer, R. A. (Tony)"	yes	2010
WOS:000344010400020	468254348	PHENOTYPIC PLASTICITY AND EPIGENETIC MARKING: AN ASSESSMENT OF EVIDENCE FOR GENETIC ACCOMMODATION	EVOLUTION	"Schlichting, Carl D."	yes	2014
WOS:000344010400020	428595865	Next-generation sequencing for understanding and accelerating crop domestication	BRIEFINGS IN FUNCTIONAL GENOMICS	"Henry, Robert J."	yes	2012
WOS:000344010400020	478376419	NONE	CEEDS<SUP>TM</SUP>: The easy way to establish energy crops	NONE	no	2014
WOS:000344010400020	457910556	"From Many, One: Genetic Control of Prolificacy during Maize Domestication"	PLOS GENETICS	"Wills, David M."	yes	2013
WOS:000344010400020	629983	Perspective: Purging the genetic load: A review of the experimental evidence	EVOLUTION	"Crnokrak, P"	yes	2002
WOS:000344010400020	7548387	GENETICS AND MORPHOLOGICAL EVOLUTION IN PLANTS	AMERICAN NATURALIST	"GOTTLIEB, LD"	yes	1984
WOS:000344010400020	260422406	Heterogeneous Adaptive Trajectories of Small Populations on Complex Fitness Landscapes	PLOS ONE	"Rozen, Daniel E."	yes	2008
WOS:000344010400020	275277993	DNA methylation polymorphism in annual wild soybean (Glycine soja Sieb. et Zucc.) and cultivated soybean (G. max L. Merr.)	CANADIAN JOURNAL OF PLANT SCIENCE	"Zhong, Xiaofang"	yes	2009
WOS:000344010400020	468254336	PHENOTYPIC AND GENOTYPIC CONVERGENCES ARE INFLUENCED BY HISTORICAL CONTINGENCY AND ENVIRONMENT IN YEAST	EVOLUTION	"Spor, Ayme"	yes	2014
WOS:000344010400020	19006965	"MEASURED DOMESTICATION RATES IN WILD WHEATS AND BARLEY UNDER PRIMITIVE CULTIVATION, AND THEIR ARCHAEOLOGICAL IMPLICATIONS"	JOURNAL OF WORLD PREHISTORY	"HILLMAN, GC"	yes	1990
WOS:000344010400020	438685380	Transgenerational defense induction and epigenetic inheritance in plants	TRENDS IN ECOLOGY & EVOLUTION	"Holeski, Liza M."	yes	2012
WOS:000344010400020	84485722	Evolutionary potential of hidden genetic variation	TRENDS IN ECOLOGY & EVOLUTION	"Le Rouzic, Arnaud"	yes	2008
WOS:000344010400020	337030548	Aging in a Long-Lived Clonal Tree	PLOS BIOLOGY	"Ally, Dilara"	yes	2010
WOS:000344010400020	451718815	"Non-coding RNAs in homeostasis, disease and stress responses: an evolutionary perspective"	BRIEFINGS IN FUNCTIONAL GENOMICS	"Amaral, Paulo P."	yes	2013
WOS:000344010400020	317049710	A Genetic Framework for Grain Size and Shape Variation in Wheat	PLANT CELL	"Gegas, Vasilis C."	yes	2010
WOS:000344010400020	451183910	Adaptive dynamics under development-based genotype-phenotype maps	NATURE	"Salazar-Ciudad, Isaac"	yes	2013
WOS:000344010400020	54337791	Loss of gametophytic self-incompatibility with evolution of inbreeding depression	EVOLUTION	"Porcher, E"	yes	2005
WOS:000344010400020	630564	The evolution of self-fertilization in perennials	AMERICAN NATURALIST	"Morgan, MT"	yes	1997
WOS:000344010400020	76918100	Allelic variation and heterosis in maize: How do two halves make more than a whole?	GENOME RESEARCH	"Springer, Nathan M."	yes	2007
WOS:000344010400020	338317944	Genetic perspectives on crop domestication	TRENDS IN PLANT SCIENCE	"Gross, Briana L."	yes	2010
WOS:000344010400020	467086738	Genomics and the origin of species	NATURE REVIEWS GENETICS	"Seehausen, Ole"	yes	2014
WOS:000344010400020	58730697	Evolution of phenotypic plasticity: where are we going now?	TRENDS IN ECOLOGY & EVOLUTION	"Pigliucci, M"	yes	2005
WOS:000344010400020	292043612	Crop domestication and the first plant breeders.	Plant breeding and farmer participation	"Cox, S."	yes	2009
WOS:000344010400020	12793367	PLASTICITY OF REPRODUCTIVE COMPONENTS AT DIFFERENT STAGES OF DEVELOPMENT IN THE ANNUAL PLANT THLASPI-ARVENSE L	OECOLOGIA	"MATTHIES, D"	yes	1990
WOS:000344010400020	321831824	Progress in breeding perennial grains	CROP & PASTURE SCIENCE	"Cox, T. S."	yes	2010
WOS:000344010400020	461169828	Comparative methylomics between domesticated and wild silkworms implies possible epigenetic influences on silkworm domestication	BMC GENOMICS	"Xiang, Hui"	yes	2013
WOS:000344010400020	351433545	Sex reduces genetic variation: a multidisciplinary review.	Evolution; international journal of organic evolution	"Gorelick, Root"	yes	2011
WOS:000344010400020	437603720	Single-base resolution maps of cultivated and wild rice methylomes and regulatory roles of DNA methylation in plant gene expression	BMC GENOMICS	"Li, Xin"	yes	2012
WOS:000344010400020	91712988	The loci of evolution: How predictable is genetic evolution ?	EVOLUTION	"Stern, David L."	yes	2008
WOS:000344010400020	410913491	Divergence with Gene Flow: Models and Data	"ANNUAL REVIEW OF ECOLOGY, EVOLUTION, AND SYSTEMATICS, VOL 41"	"Pinho, Catarina"	yes	2010
WOS:000344010400020	409698515	Phenotypic plasticity can facilitate adaptive evolution in gene regulatory circuits	BMC EVOLUTIONARY BIOLOGY	"Espinosa-Soto, Carlos"	yes	2011
WOS:000344010400020	10952969	"Transgressive segregation, adaptation and speciation"	HEREDITY	"Rieseberg, LH"	yes	1999
WOS:000344010400020	437984313	Genetic composition of yield heterosis in an elite rice hybrid	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	"Zhou, Gang"	yes	2012
WOS:000344010400020	428241983	Accelerating the domestication of forest trees in a changing world	TRENDS IN PLANT SCIENCE	"Harfouche, Antoine"	yes	2012
WOS:000344010400020	462869311	LIFE HISTORY AND RESOURCE ACQUISITION: PHOTOSYNTHETIC TRAITS IN SELECTED ACCESSIONS OF THREE PERENNIAL CEREAL SPECIES COMPARED WITH ANNUAL WHEAT AND RYE	AMERICAN JOURNAL OF BOTANY	"Jaikumar, Nikhil S."	yes	2013
WOS:000344010400020	20485114	CAUSES AND CONSEQUENCES OF NON-NORMALITY IN PREDICTING PROPERTIES OF RECOMBINANT INBRED LINES	HEREDITY	"POONI, HS"	yes	1977
WOS:000344010400020	261702319	On the domestication genetics of self-fertilizing plants	VEGETATION HISTORY AND ARCHAEOBOTANY	"Honne, Bjorn Ivar"	yes	2009
WOS:000344010400020	35880603	Invasive California poppies (Eschscholzia californica Cham.) grow larger than native individuals under reduced competition	ECOLOGY LETTERS	"Leger, EA"	yes	2003
WOS:000344010400020	48353414	Introduced plants of the invasive Solidago gigantea (Asteraceae) are larger and grow denser than conspecifics in the native range	DIVERSITY AND DISTRIBUTIONS	"Jakobs, G"	yes	2004
WOS:000344010400020	46351179	Rapid evolution of an invasive plant	ECOLOGICAL MONOGRAPHS	"Maron, JL"	yes	2004
WOS:000344010400020	73161192	Correlated evolution of self-incompatibility and clonal reproduction in Solanum (Solanaceae)	NEW PHYTOLOGIST	"Vallejo-Marin, Mario"	yes	2007
WOS:000344010400020	441529662	Diminishing returns and tradeoffs constrain the laboratory optimization of an enzyme	NATURE COMMUNICATIONS	"Tokuriki, Nobuhiko"	yes	2012
WOS:000344010400020	35541034	Single-locus heterotic effects and dominance by dominance interactions can adequately explain the genetic basis of heterosis in an elite rice hybrid	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	"Hua, JP"	yes	2003
WOS:000344010400020	8570689	Capturing heterosis in forage crop cultivar development	CROP SCIENCE	"Brummer, EC"	yes	1999
WOS:000344010400020	443011278	"Interacting duplications, fluctuating selection, and convergence: the complex dynamics of flowering time evolution during sunflower domestication"	JOURNAL OF EXPERIMENTAL BOTANY	"Blackman, Benjamin K."	yes	2013
WOS:000344010400020	57478131	PERFORMANCE AND INBREEDING DEPRESSION BETWEEN A SYNTHETIC AND 3 IMPROVED POPULATIONS OF MAIZE	CROP SCIENCE	"WALTERS, SP"	yes	1991
WOS:000344010400020	15663162	Do population size bottlenecks reduce evolutionary potential?	ANIMAL CONSERVATION	"Frankham, Richard"	yes	1999
WOS:000344010400020	268507938	Ploidy and the Causes of Genomic Evolution	JOURNAL OF HEREDITY	"Gerstein, Aleeza C."	yes	2009
WOS:000344010400020	453764523	NONE	"Principles of cultivar development, vol. I, Theory and technique"	"FEHR, W."	no	1991
WOS:000344010400020	84485876	Cereal breeding takes a walk on the wild side	TRENDS IN GENETICS	"Feuillet, Catherine"	yes	2008
WOS:000344010400020	430408519	Flowering Time in Maize: Linkage and Epistasis at a Major Effect Locus	GENETICS	"Durand, Eleonore"	yes	2012
WOS:000344010400020	451179241	How epigenetic mutations can affect genetic evolution: Model and mechanism	BIOESSAYS	"Klironomos, Filippos D."	yes	2013
WOS:000344010400020	289239363	"Genes Confer Similar Robustness to Environmental, Stochastic, and Genetic Perturbations in Yeast"	PLOS ONE	"Lehner, Ben"	yes	2010
WOS:000344010400020	632325	The costs of reproduction in plants	NEW PHYTOLOGIST	"Obeso, JR"	yes	2002
WOS:000344010400020	2721317	TEOSINTE BRANCHED1 AND THE ORIGIN OF MAIZE - EVIDENCE FOR EPISTASIS AND THE EVOLUTION OF DOMINANCE	GENETICS	"DOEBLEY, J"	yes	1995
WOS:000344010400020	452041368	Heterosis in elite hybrid rice: speculation on the genetic and biochemical mechanisms	CURRENT OPINION IN PLANT BIOLOGY	"Goff, Stephen A."	yes	2013
WOS:000344010400020	427703690	Genomic and metabolic prediction of complex heterotic traits in hybrid maize	NATURE GENETICS	"Riedelsheimer, Christian"	yes	2012
WOS:000344010400020	653273	ON THE EFFECT OF FOUNDER EVENTS ON EPISTATIC GENETIC VARIANCE	EVOLUTION	"GOODNIGHT, CJ"	yes	1987
WOS:000344010400020	468859263	The Genetic Architecture Of Maize Height	GENETICS	"Peiffer, Jason A."	yes	2014
WOS:000344010400020	261019335	Is Genetic Evolution Predictable?	SCIENCE	"Stern, David L."	yes	2009
WOS:000344010400020	318480381	Increased Food and Ecosystem Security via Perennial Grains	SCIENCE	"Glover, J. D."	yes	2010
WOS:000344010400020	324576007	EVOLUTIONARY CONSTRAINT AND ECOLOGICAL CONSEQUENCES	EVOLUTION	"Futuyma, Douglas J."	yes	2010
WOS:000344010400020	22041650	Genetic basis of the evolution of adaptedness in plants	Adaptation in plant breeding	"ALLARD, R. W."	no	1997
WOS:000344010400020	455860964	Differential androgen receptor expression and DNA methylation state in striatum song nucleus Area X between wild and domesticated songbird strains	EUROPEAN JOURNAL OF NEUROSCIENCE	"Wada, Kazuhiro"	yes	2013
WOS:000344010400020	425895250	Impact of epistasis and pleiotropy on evolutionary adaptation	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	"Ostman, Bjorn"	yes	2012
WOS:000344010400020	433625265	Comparative population genomics of maize domestication and improvement	NATURE GENETICS	"Hufford, Matthew B."	yes	2012
WOS:000344010400020	60991061	Quantitative trait loci analyses of the domestication syndrome and domestication process	Encyclopedia of Plant and Crop Science	"Poncet, V"	no	2004
WOS:000344010400020	67768003	Prospects for developing perennial-grain crops	BIOSCIENCE	"Cox, Thomas S."	yes	2006
